Posted Date,Job Title,Skill,Company,Workplace,Company Type,Company Industry,Company Size,Country
2024-10-10 20:49:55.599354,Sr ServiceNow Admin,HTML5,Renesas Design Vietnam,Hybrid,IT Product,IT Hardware and Computing,1000+,Japan
2024-10-10 20:49:55.599354,Senior ServiceNow Developer,HTML5,Renesas Design Vietnam,Hybrid,IT Product,IT Hardware and Computing,1000+,Japan
2024-10-10 20:49:55.599354,Automation Tester (Signing Bonus),English,Topicus Vietnam,Hybrid,IT Product,Software Products and Web Services,51-150,Netherlands
2024-10-10 20:49:55.599354,Senior Unity Developer,Games,Skylink Studio,At office,IT Product,Game,51-150,Vietnam
2024-10-10 20:49:55.599354,"Android Developer (Kotlin, Good English)",Kotlin,Outcubator,At office,IT Product,Financial Services,151-300,United States
2024-10-10 20:49:55.599354,[Da Nang] Team Leader,.NET,Pasona Tech Việt Nam,At office,IT Outsourcing,Staffing and Recruiting,151-300,Japan
2024-10-10 20:49:55.599354,Senior Golang Developer,MySQL,DatVietVAC,At office,IT Product,"Media, Advertising and Entertainment",501-1000,Vietnam
2024-10-10 20:49:55.599354,Senior Software Engineer (Mobile Automation Expertise),Groovy,Katalon,At office,IT Product,Software Products and Web Services,301-500,United States
2024-10-10 20:49:55.599354,Senior .NET Software Engineer,ASP.NET,bbv Vietnam,Hybrid,IT Outsourcing,Software Development Outsourcing,51-150,Switzerland
2024-10-10 20:49:55.599354,"Senior/Principal Golang Engineer (MySQL, AWS)",MySQL,"MONEY FORWARD VIETNAM CO.,LTD",Hybrid,IT Product,Financial Services,301-500,Japan
2024-10-10 20:49:55.599354,Expert Wordpress Developer,PHP,Employment Hero,Remote,IT Product,Software Products and Web Services,1000+,Australia
2024-10-10 20:49:55.599354,Senior Frontend Engineer (Angular8+),HTML5,bbv Vietnam,Hybrid,IT Outsourcing,Software Development Outsourcing,51-150,Switzerland
2024-10-10 20:49:55.599354,"DevOps Engineer (English, GCP)",English,CodeLink,Hybrid,IT Outsourcing,IT Services and IT Consulting,51-150,Vietnam
2024-10-10 20:49:55.599354,"QC Engineer (Tester, QA QC, MySQL)",MySQL,ATHENA GROUP,At office,IT Product,E-commerce,501-1000,Vietnam
2024-10-10 20:49:55.599354,Sr. Expert IT Business Analyst Specialist,Database,FE CREDIT,At office,IT Product,Financial Services,1000+,Vietnam
2024-10-10 20:49:55.599354,.NET Fullstack Engineer (Junior/Middle/Senior),TypeScript,PLAYSTUDIOS,Hybrid,IT Product,Game,151-300,United States
2024-10-10 20:49:55.599354,"[HCM/HAN/DAD] Bridge Engineer (Salesforce, Japanese)",Japanese,Hybrid Technologies,At office,IT Outsourcing,Software Development Outsourcing,501-1000,Japan
2024-10-10 20:49:55.599354,".NET Developer (C#, ASP.NET)",ASP.NET,BIWOCO,At office,IT Product,Software Products and Web Services,1-50,Vietnam
2024-10-10 20:49:55.599354,Senior Manual Tester (French speaking),English,Capgemini Vietnam,At office,IT Service and IT Consulting,IT Services and IT Consulting,301-500,France
2024-10-10 20:49:55.599354,Data Labeling E-Commerce,English,THOTH AI,At office,IT Product,Game,51-150,Vietnam
2024-10-09 20:49:55.599354,Lead Cloud Engineer (AWS/Azure),AWS,NAB Innovation Centre Vietnam,Hybrid,IT Product,Banking,1000+,Australia
2024-10-09 20:49:55.599354,"Senior .NET Developer ( C#, ASP.NET)- Up to 2000$",ASP.NET,Kis Technology,At office,IT Product,N/A,1-50,Vietnam
2024-10-09 20:49:55.599354,"Senior IT Operator (T24) - Hà Nội - TA099 (DevOps, AWS)",AWS,VPBank,At office,IT Product,Banking,1000+,Vietnam
2024-10-09 20:49:55.599354,"Bridge Software Engineer (BrSE, Japanese)",Japanese,IVS,At office,IT Outsourcing,IT Services and IT Consulting,301-500,Japan
2024-10-09 20:49:55.599354,Senior Data Engineer,Cloud,NAB Innovation Centre Vietnam,Hybrid,IT Product,Banking,1000+,Australia
2024-10-09 20:49:55.599354,Fullstack/Backend Developer (NodeJS),Database,DEVBLOCK VIETNAM,Hybrid,IT Outsourcing,Software Development Outsourcing,51-150,United States
2024-10-09 20:49:55.599354,Quality Assurance Engineer (Tester/Business Analyst),Tester,CÔNG TY TNHH VNIT SOLUTION,At office,IT Outsourcing,Staffing and Recruiting,51-150,Vietnam
2024-10-09 20:49:55.599354,Senior QA Automation Engineer,English,Aperia Solutions Vietnam Co Ltd,Hybrid,IT Product,Software Products and Web Services,151-300,United States
2024-10-09 20:49:55.599354,Project Manager (Agile),Agile,NAL Solutions,At office,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Japan
2024-10-09 20:49:55.599354,"Senior Full Stack Developer (.NET, ReactJS)",English,Aperia Solutions Vietnam Co Ltd,Hybrid,IT Product,Software Products and Web Services,151-300,United States
2024-10-09 20:49:55.599354,"Technical Sales Engineer (Presales, Project Manager)",Project Manager,Công Ty Năng Lượng Môi Trường Biển Đông (ESEC),At office,IT Product,Utilities,51-150,Vietnam
2024-10-09 20:49:55.599354,DevOps Engineer (AWS),English,Enlab Software,At office,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Vietnam
2024-10-09 20:49:55.599354,Senior Policy and Access Design,Python,NAB Innovation Centre Vietnam,Hybrid,IT Product,Banking,1000+,Australia
2024-10-09 20:49:55.599354,Senior AI Engineer - LLM,Computer Vision,Qualgo Technologies,At office,IT Product,Cyber Security,151-300,Vietnam
2024-10-09 20:49:55.599354,[TUYỂN GẤP]_CHUYÊN VIÊN PHẦN MỀM/ IT software developer,.NET,TH Group,At office,IT Product,Manufacturing and Engineering,301-500,Vietnam
2024-10-09 20:49:55.599354,"Algorithm Engineer (Python, C, Algorithm)",Python,BioTuring,At office,IT Product,Pharmaceuticals,51-150,United States
2024-10-08 20:49:55.599354,IT Infrastructure Engineer (Game),Cloud,GLOHOW,At office,IT Product,Game,51-150,Singapore
2024-10-08 20:49:55.599354,Senior Backend Developer (NodeJs),SQL,AMANOTES,At office,IT Outsourcing,Software Products and Web Services,151-300,Vietnam
2024-10-08 20:49:55.599354,"Remote - Game Developer (Unity 3D, Android, iOS)",Unity,Goodia Việt Nam,At office,IT Product,Game,1-50,Japan
2024-10-08 20:49:55.599354,PHP Developer Up to $2500,MySQL,Giao Hàng Tiết Kiệm,At office,IT Product,"Transportation, Logistics and Warehouse",1000+,Vietnam
2024-10-08 20:49:55.599354,"DevOps Engineer (GO,Python,DevOps)",DevSecOps,BioTuring,At office,IT Product,Pharmaceuticals,51-150,United States
2024-10-08 20:49:55.599354,Senior Back-end Developer (NodeJS/ JavaScript),JavaScript,Space T,At office,IT Product,E-commerce,1-50,Vietnam
2024-10-08 20:49:55.599354,"DevOps Engineer (AWS, Python)",Python,BIWOCO,At office,IT Product,Software Products and Web Services,1-50,Vietnam
2024-10-08 20:49:55.599354,Senior AI Engineer,English,AKILA,Hybrid,IT Product,"Media, Advertising and Entertainment",51-150,Singapore
2024-10-08 20:49:55.599354,"TECHNICAL LEADER (C++, Frontend, .NET, PHP, AWS)",English,IVC (ISB Vietnam),At office,IT Outsourcing,Software Development Outsourcing,151-300,Japan
2024-10-08 20:49:55.599354,Mid/Senior Backend (Python/NodeJS/Java/PHP preferred),JavaScript,Employment Hero,Remote,IT Product,Software Products and Web Services,1000+,Australia
2024-10-08 20:49:55.599354,Senior – Backend/ Fullstack Engineer (Python),NodeJS,Doi Xanh Media Service Trading,At office,IT Product,Research Services,51-150,Vietnam
2024-10-08 20:49:55.599354,Mid/Senior Backend (All programming languages accepted),NodeJS,Employment Hero,Remote,IT Product,Software Products and Web Services,1000+,Australia
2024-10-08 20:49:55.599354,Frontend Software Engineer (ReactJs),JavaScript,Employment Hero,Remote,IT Product,Software Products and Web Services,1000+,Australia
2024-10-08 20:49:55.599354,Senior NLP Researcher/ NLP Engineer,English,Cinnamon AI Labs,Hybrid,IT Product,"AI, Blockchain and Deep Tech Services",151-300,Japan
2024-10-08 20:49:55.599354,Hybrid QA/QC Leader,Team Leader,"MONEY FORWARD VIETNAM CO.,LTD",Hybrid,IT Product,Financial Services,301-500,Japan
2024-10-08 20:49:55.599354,Senior Product Security Engineer,DevSecOps,One Mount Group,At office,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam
2024-10-08 20:49:55.599354,"Embedded Engineer (PON, Gateway, Web, WiFi, QA)",JavaScript,Kaon R&D Vietnam,At office,IT Product,Telecommunication,501-1000,South Korea
2024-10-08 20:49:55.599354,UI/UX Designer (Fresher/Junior),UI-UX,AgileOps,At office,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam
2024-10-07 20:49:55.599354,Senior UI/UX Designer,HTML5,Futurify,At office,IT Outsourcing,Software Development Outsourcing,1-50,Canada
2024-10-07 20:49:55.599354,Flutter Mobile Developer (Android/iOS),iOS,ZAMO,At office,IT Product,Software Products and Web Services,1-50,Vietnam
2024-10-07 20:49:55.599354,Senior Salesforce Developer (French speaking),Java,Capgemini Vietnam,At office,IT Service and IT Consulting,IT Services and IT Consulting,301-500,France
2024-10-07 20:49:55.599354,"Senior Full-Stack Developer (VueJS, NodeJS)",JavaScript,Quests Me Marketing & Techonology Company Limited,Hybrid,IT Service and IT Consulting,"AI, Blockchain and Deep Tech Services",1-50,Vietnam
2024-10-07 20:49:55.599354,"Full Stack Developer (VueJS, Typescript)",TypeScript,GaneshAID Consultancy Company Limited,At office,IT Product,Healthcare,1-50,Vietnam
2024-10-07 20:49:55.599354,Java Tech Lead - Joining Bonus Up to 55Mil,SQL,ELCA,Hybrid,IT Service and IT Consulting,N/A,301-500,Switzerland
2024-10-07 20:49:55.599354,[Dong Nai] Digitalization & Operations IT Specialist,SQL,Schaeffler Vietnam,At office,Non-IT,Manufacturing and Engineering,501-1000,Germany
2024-10-07 20:49:55.599354,Mid/Senior Backend Developer,Java,GEEK UP,Hybrid,IT Product,Creative and Design,51-150,Vietnam
2024-10-07 20:49:55.599354,"Technical Lead (NodeJS, English)",NodeJS,RAKSUL Vietnam,Hybrid,IT Product,Software Products and Web Services,51-150,Japan
2024-10-07 20:49:55.599354,Solution Architect,AWS,Capgemini Vietnam,At office,IT Service and IT Consulting,IT Services and IT Consulting,301-500,France
2024-10-07 20:49:55.599354,Release Train Engineer,Agile,Capgemini Vietnam,At office,IT Service and IT Consulting,IT Services and IT Consulting,301-500,France
2024-10-06 20:49:55.599354,Platform Architect - Cloud & Security (English),Solution Architect,HRS Group,Hybrid,IT Product,Software Products and Web Services,51-150,Germany
2024-10-06 20:49:55.599354,Security Operations Engineer - SIEM & SOAR,Cloud,AURIFY,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Belgium
2024-10-06 20:49:55.599354,Trưởng Phòng Tuân thủ và Bảo mật Công nghệ thông tin,System Engineer,NOVAGROUP,At office,IT Product,"Real Estate, Property and Construction",1000+,Vietnam
2024-10-06 20:49:55.599354,01 Frontend Developer(React Native/Kotlin/Swift)~2000$,Swift,GE Vietnam,At office,IT Product,Manufacturing and Engineering,1-50,South Korea
2024-10-06 20:49:55.599354,Mobile Developer (Flutter/IOS/Android),Android,SmartMind Securities (SMDS),At office,IT Product,Financial Services,51-150,Vietnam
2024-10-06 20:49:55.599354,Software Tester (Manual/Automation/QA QC),QA QC,GrapeCity,At office,IT Product,N/A,51-150,Japan
2024-10-05 20:49:55.599354,"AI Engineers (MLOps, CV, NLP) Up to 2000$",Linux,DOPIKAI,Hybrid,IT Product,Software Development Outsourcing,1-50,Vietnam
2024-10-05 20:49:55.599354,"Database Administrator Expert (SQL Server, PostgreSQL)",MySQL,FE CREDIT,At office,IT Product,Financial Services,1000+,Vietnam
2024-10-05 20:49:55.599354,Data Annotator,English,THOTH AI,At office,IT Product,Game,51-150,Vietnam
2024-10-05 20:49:55.599354,Scrum Master,Agile,SECUTIX,Hybrid,IT Product,N/A,51-150,Switzerland
2024-10-05 20:49:55.599354,Manual Tester,Japanese,NAL Việt Nam,At office,IT Outsourcing,Software Development Outsourcing,151-300,Japan
2024-10-05 20:49:55.599354,"Kỹ Sư Dữ Liệu (Data Engineer, SQL)",SQL,Ngân hàng TMCP Thịnh vượng và Phát triển (PGBank),At office,IT Product,Banking,1000+,Vietnam
2024-10-05 20:49:55.599354,Business Analyst,English,OTS,At office,IT Product,Software Products and Web Services,51-150,Vietnam
2024-10-05 20:49:55.599354,Senior Embedded Engineer (Joining Bonus),C++,Bosch Global Software Technologies Company Limited,At office,IT Product,IT Services and IT Consulting,1000+,Germany
2024-10-05 20:49:55.599354,"10 Product Owner (All Level, Product Manager)",UI-UX,M_Service (MoMo),At office,IT Product,Financial Services,1000+,Vietnam
2024-10-05 20:49:55.599354,Engineering Manager,Java,"MONEY FORWARD VIETNAM CO.,LTD",Hybrid,IT Product,Financial Services,301-500,Japan
2024-10-05 20:49:55.599354,Senior Reactjs Developer (French Speaking),.NET,Capgemini Vietnam,At office,IT Service and IT Consulting,IT Services and IT Consulting,301-500,France
2024-10-04 20:49:55.599354,"Senior Backend Engineer (Node.js, Golang, Python)",Python,Homebase Vietnam,Hybrid,IT Product,Financial Services,1-50,Vietnam
2024-10-04 20:49:55.599354,"Middle DevOps Engineer (AWS, SQL, System Admin)",SQL,i3 DVR International,At office,IT Product,Software Products and Web Services,51-150,Canada
2024-10-04 20:49:55.599354,Project Manager (English),English,JARVIS TECH,At office,IT Product,IT Services and IT Consulting,1-50,Singapore
2024-10-04 20:49:55.599354,"Jr/Mid QC Engineer (QA QC, Automation Test, Manual)",Tester,M_Service (MoMo),At office,IT Product,Financial Services,1000+,Vietnam
2024-10-04 20:49:55.599354,Technical Architect,DevOps,ONE Tech Stop Vietnam Company Ltd,Hybrid,IT Product,IT Services and IT Consulting,51-150,Singapore
2024-10-04 20:49:55.599354,Global IT Service Manager,Project Manager,SPS Vietnam,Hybrid,IT Product,IT Services and IT Consulting,1000+,Switzerland
2024-10-04 20:49:55.599354,QA Manager - Joining Bonus Up to 55Mil,Manager,SECUTIX,Hybrid,IT Product,N/A,51-150,Switzerland
2024-10-04 20:49:55.599354,Business Analyst,Agile,Mcredit - Công ty Tài chính TNHH MB Shinsei,At office,IT Product,Financial Services,1000+,Vietnam
2024-10-04 20:49:55.599354,Full Stack Developer (Hybrid),JavaScript,Nimble,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Thailand
2024-10-04 20:49:55.599354,iOS Developer (Hybrid),iOS,Nimble,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Thailand
2024-10-04 20:49:55.599354,Business Analyst (Data),Agile,ABBANK,At office,Non-IT,Banking,1000+,Vietnam
2024-10-04 20:49:55.599354,Sr.3 IT Security Specialist (Governance/InfraSec),English,FE CREDIT,At office,IT Product,Financial Services,1000+,Vietnam
2024-10-04 20:49:55.599354,"Mid/Sr Fullstack Engineer (Python, ReactJS, PostgreSQL)",Python,GENESTORY,At office,IT Product,Software Products and Web Services,1-50,Vietnam
2024-10-04 20:49:55.599354,"Senior Backend Engineer (Python, Golang, PostgreSQL)",PostgreSql,GENESTORY,At office,IT Product,Software Products and Web Services,1-50,Vietnam
2024-10-04 20:49:55.599354,"Data Scientist (AI Engineer, ML Engineer)",Python,Deliveree On-Demand Logistics,At office,IT Product,"Transportation, Logistics and Warehouse",51-150,Singapore
2024-10-04 20:49:55.599354,Senior Backend Developer (NodeJS/Typescript),TypeScript,Legatcy Singapore,Hybrid,IT Product,Software Products and Web Services,1-50,Vietnam
2024-10-04 20:49:55.599354,"Middle Frontend Developer (ReactJS, NextJS, JavaScript)",JavaScript,DevDirect Ltd.,At office,IT Outsourcing,IT Services and IT Consulting,1-50,South Korea
2024-10-04 20:49:55.599354,Network Product Developer,Networking,SkyLab,At office,IT Product,IT Services and IT Consulting,1-50,Singapore
2024-10-04 20:49:55.599354,Junior (Associate) Back-end Developer (Ruby on Rails),PHP,WebMD Health Services,Hybrid,IT Product,Healthcare,301-500,United States
2024-10-04 20:49:55.599354,Developer,.NET,SHUNSUI,Remote,Headhunt,IT Services and IT Consulting,1-50,China
2024-10-04 20:49:55.599354,"Embedded Android Engineer (4 yrs exp, Upto $3000)",Android,MARUSYS VINA,At office,IT Product,Manufacturing and Engineering,51-150,South Korea
2024-10-04 20:49:55.599354,"Data Engineer (Bash script, Linux OS)",SQL,Officience,At office,IT Outsourcing,IT Services and IT Consulting,151-300,France
2024-10-04 20:49:55.599354,Product Manager - AGI for Enterprise,Python,Trusting Social,At office,IT Service and IT Consulting,Financial Services,301-500,Singapore
2024-10-04 20:49:55.599354,"Senior Java Developer (Spring Boot,JavaEE,Good English)",English,Unifiedpost,Hybrid,IT Product,Financial Services,51-150,Belgium
2024-10-04 20:49:55.599354,Senior Backend Developer,Golang,SSI Securities Corporation,At office,IT Product,Financial Services,1000+,Vietnam
2024-10-04 20:49:55.599354,DevOps & Security Manager,Security,DatVietVAC,At office,IT Product,"Media, Advertising and Entertainment",501-1000,Vietnam
2024-10-04 20:49:55.599354,CV Quản trị hạ tầng Private Cloud ( System Engineer ),System Engineer,MB Bank,At office,IT Product,N/A,1000+,Vietnam
2024-10-04 20:49:55.599354,Salesforce Developer (Middle/Leader) | Up to 60M,JavaScript,Hybrid Technologies,At office,IT Outsourcing,Software Development Outsourcing,501-1000,Japan
2024-10-04 20:49:55.599354,IT Project Manager (Scrum/Agile),Project Manager,Công Ty TNHH Thời trang và Mỹ phẩm châu Âu (ACFC),At office,IT Product,Retail and Wholesale,1000+,Vietnam
2024-10-04 20:49:55.599354,"Deputy IT Manager (Ecommerce Platform, Magento)",Project Manager,Công Ty TNHH Thời trang và Mỹ phẩm châu Âu (ACFC),At office,IT Product,Retail and Wholesale,1000+,Vietnam
2024-10-04 20:49:55.599354,"Software Developer (C++, C#)",.NET,i3 DVR International,At office,IT Product,Software Products and Web Services,51-150,Canada
2024-10-04 20:49:55.599354,"Senior Fullstack Engineer/BE Engineer (PHP Web,Laravel)",Cloud,DIAG,At office,Non-IT,Healthcare,301-500,Vietnam
2024-10-04 20:49:55.599354,"Senior Golang Developer (English required, DevOps)",English,ekino Vietnam,At office,IT Service and IT Consulting,IT Services and IT Consulting,151-300,France
2024-10-04 20:49:55.599354,"Automation Tester (Robot Framework, Python)",QA QC,Nexle Corporation,At office,IT Outsourcing,Software Products and Web Services,51-150,Vietnam
