Posted Date,Job Title,Main Skill 1,Main Skill 2,Main Skill 3,Company,Workplace,Address,Company Type,Company Industry,Company Size,Country,Working Days,Overtime Policy
2024-10-12 20:49:55.599354,Data Scientist (Computer Vision),Computer Vision,Python,Linux,Cartrack,At office,Ho Chi Minh,IT Product,"Transportation, Logistics and Warehouse",1-50,Vietnam,Monday - Friday,No OT
2024-10-11 20:49:55.599354,Product Owner (Native English Speaker),Product Manager,English,Project Manager,KeyTechX,Remote,Others,IT Outsourcing,IT Services and IT Consulting,1-50,Singapore,Monday - Friday,No OT
2024-10-11 20:49:55.599354,"Python Developer (OOP, MySQL)",Python,OOP,Django,Outcubator,At office,Ha Noi,IT Product,Financial Services,151-300,United States,Monday - Friday,No OT
2024-10-11 20:49:55.599354,Junior Full Stack Developer,NodeJS,ReactJS,Angular,AlphaSphere,At office,Ho Chi Minh,IT Product,Professional Services,1-50,United States,Monday - Friday,No OT
2024-10-11 20:49:55.599354,Senior IT Application Support - CRM,Business Analyst,Computer Vision,NULL,FE CREDIT,At office,Ho Chi Minh,IT Product,Financial Services,1000+,Vietnam,Monday - Friday,No OT
2024-10-11 20:49:55.599354,"Hybrid Mobile Engineer (Cordova, JavaScript, English)",JavaScript,HTML5,CSS,Adnovum Vietnam,At office,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Switzerland,Monday - Friday,No OT
2024-10-11 20:49:55.599354,System Administrator,System Admin,English,IT Support,Adnovum Vietnam,At office,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Switzerland,Monday - Friday,No OT
2024-10-11 20:49:55.599354,Nhân viên IT,Computer Vision,IT Support,NULL,TH Group,At office,Others,IT Product,Manufacturing and Engineering,301-500,Vietnam,Monday - Friday,
2024-10-11 20:49:55.599354,[Lâm Đồng] Chuyên viên Data Trang trại,Data Analyst,Database,NULL,TH Group,At office,Others,IT Product,Manufacturing and Engineering,301-500,Vietnam,Monday - Friday,
2024-10-11 20:49:55.599354,"[HAN] SQA Senior/Leader (QA/QC, Japanese N2) | Upto 45M",QA QC,Japanese,Tester,Hybrid Technologies,At office,Ha Noi - Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,501-1000,Japan,Monday - Friday,No OT
2024-10-11 20:49:55.599354,Junior Business Analyst (BA/PO),Business Analyst,UI-UX,Product Owner,AROBID.COM,At office,Ho Chi Minh,IT Product,E-commerce,51-150,Vietnam,Monday - Saturday,No OT
2024-10-11 20:49:55.599354,Senior Project Manager-Mobile Game Development (Games),Project Manager,Agile,Games,Mirai Labs,At office,Ha Noi - Ho Chi Minh,IT Product,"AI, Blockchain and Deep Tech Services",51-150,Vietnam,Monday - Friday,Extra salary for OT
2024-10-11 20:49:55.599354,Senior Cyber Security Operator (Networking),Security,Python,Networking,Masterise Group,At office,Ho Chi Minh,IT Product,"Real Estate, Property and Construction",501-1000,Vietnam,Monday - Saturday,No OT
2024-10-11 20:49:55.599354,Backend Engineer (.NET),.NET,Java,Golang,Deliveree On-Demand Logistics,At office,Ho Chi Minh,IT Product,"Transportation, Logistics and Warehouse",51-150,Singapore,Monday - Friday,
2024-10-11 20:49:55.599354,"Software Engineering Manager (B2B SaaS, hybrid)",English,Project Manager,DevSecOps,RAKSUL Vietnam,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Japan,Monday - Friday,No OT
2024-10-11 20:49:55.599354,Mobile Leader (Java/ Android/ iOS),Java,Android,iOS,Công ty HTSC,At office,Ha Noi,IT Product,Software Products and Web Services,151-300,Vietnam,Monday - Friday,No OT
2024-10-11 20:49:55.599354,Business Analyst (CLIMS),Business Analyst,Agile,Product Owner,ABBANK,At office,Ha Noi,Non-IT,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-10-11 20:49:55.599354,Middle/Senior Devops Engineer,DevOps,AWS,Cloud,FLINTERS VIETNAM,At office,Ha Noi,IT Service and IT Consulting,Software Development Outsourcing,151-300,Japan,Monday - Friday,No OT
2024-10-11 20:49:55.599354,Quality Assurance (QA/ PQA) - Khối Dữ liệu (HO24.121),QA QC,PQA,NULL,MB Bank,At office,Ha Noi,IT Product,N/A,1000+,Vietnam,Monday - Friday,
2024-10-10 20:49:55.599354,Sr ServiceNow Admin,JavaScript,HTML5,NULL,Renesas Design Vietnam,Hybrid,Ho Chi Minh,IT Product,IT Hardware and Computing,1000+,Japan,Monday - Friday,Extra salary for OT
2024-10-10 20:49:55.599354,Senior ServiceNow Developer,JavaScript,HTML5,NULL,Renesas Design Vietnam,Hybrid,Ho Chi Minh,IT Product,IT Hardware and Computing,1000+,Japan,Monday - Friday,Extra salary for OT
2024-10-10 20:49:55.599354,Automation Tester (Signing Bonus),Automation Test,English,Tester,Topicus Vietnam,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Netherlands,Monday - Friday,No OT
2024-10-10 20:49:55.599354,Senior Unity Developer,Unity,Games,NULL,Skylink Studio,At office,Ho Chi Minh,IT Product,Game,51-150,Vietnam,Monday - Friday,No OT
2024-10-10 20:49:55.599354,"Android Developer (Kotlin, Good English)",Android,Kotlin,Java,Outcubator,At office,Ha Noi,IT Product,Financial Services,151-300,United States,Monday - Friday,No OT
2024-10-10 20:49:55.599354,[Da Nang] Team Leader,PHP,.NET,C#,Pasona Tech Việt Nam,At office,Da Nang,IT Outsourcing,Staffing and Recruiting,151-300,Japan,Monday - Friday,No OT
2024-10-10 20:49:55.599354,Senior Golang Developer,Golang,MySQL,OOP,DatVietVAC,At office,Ho Chi Minh,IT Product,"Media, Advertising and Entertainment",501-1000,Vietnam,Monday - Friday,No OT
2024-10-10 20:49:55.599354,Senior Software Engineer (Mobile Automation Expertise),Java,Groovy,Automation Test,Katalon,At office,Ho Chi Minh,IT Product,Software Products and Web Services,301-500,United States,Monday - Friday,No OT
2024-10-10 20:49:55.599354,Senior .NET Software Engineer,.NET,ASP.NET,C#,bbv Vietnam,Hybrid,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,51-150,Switzerland,Monday - Friday,No OT
2024-10-10 20:49:55.599354,"Senior/Principal Golang Engineer (MySQL, AWS)",Golang,MySQL,AWS,"MONEY FORWARD VIETNAM CO.,LTD",Hybrid,Ha Noi - Ho Chi Minh,IT Product,Financial Services,301-500,Japan,Monday - Friday,No OT
2024-10-10 20:49:55.599354,Expert Wordpress Developer,Wordpress,PHP,NULL,Employment Hero,Remote,Ho Chi Minh,IT Product,Software Products and Web Services,1000+,Australia,Monday - Friday,No OT
2024-10-10 20:49:55.599354,Senior Frontend Engineer (Angular8+),Angular,HTML5,JavaScript,bbv Vietnam,Hybrid,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,51-150,Switzerland,Monday - Friday,No OT
2024-10-10 20:49:55.599354,"DevOps Engineer (English, GCP)",DevOps,English,GCP,CodeLink,Hybrid,Ho Chi Minh - Ha Noi - Da Nang,IT Outsourcing,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
2024-10-10 20:49:55.599354,"QC Engineer (Tester, QA QC, MySQL)",Tester,MySQL,QA QC,ATHENA GROUP,At office,Ha Noi,IT Product,E-commerce,501-1000,Vietnam,Monday - Saturday,No OT
2024-10-10 20:49:55.599354,Sr. Expert IT Business Analyst Specialist,Business Analyst,Database,English,FE CREDIT,At office,Ho Chi Minh,IT Product,Financial Services,1000+,Vietnam,Monday - Friday,No OT
2024-10-10 20:49:55.599354,.NET Fullstack Engineer (Junior/Middle/Senior),.NET,TypeScript,C#,PLAYSTUDIOS,Hybrid,Ha Noi,IT Product,Game,151-300,United States,Monday - Friday,No OT
2024-10-10 20:49:55.599354,"[HCM/HAN/DAD] Bridge Engineer (Salesforce, Japanese)",Bridge Engineer,Japanese,Salesforce,Hybrid Technologies,At office,Ho Chi Minh - Ha Noi - Da Nang,IT Outsourcing,Software Development Outsourcing,501-1000,Japan,Monday - Friday,No OT
2024-10-10 20:49:55.599354,".NET Developer (C#, ASP.NET)",.NET,ASP.NET,C#,BIWOCO,At office,Others - Ho Chi Minh,IT Product,Software Products and Web Services,1-50,Vietnam,Monday - Friday,No OT
2024-10-10 20:49:55.599354,Senior Manual Tester (French speaking),Tester,English,NULL,Capgemini Vietnam,At office,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,301-500,France,Monday - Friday,No OT
2024-10-10 20:49:55.599354,Data Labeling E-Commerce,Database,English,IT Support,THOTH AI,At office,Ha Noi - Others - Ho Chi Minh,IT Product,Game,51-150,Vietnam,Monday - Friday,Extra days off for OT
2024-10-09 20:49:55.599354,Lead Cloud Engineer (AWS/Azure),Cloud,AWS,Azure,NAB Innovation Centre Vietnam,Hybrid,Ho Chi Minh,IT Product,Banking,1000+,Australia,Monday - Friday,No OT
2024-10-09 20:49:55.599354,"Senior .NET Developer ( C#, ASP.NET)- Up to 2000$",C#,ASP.NET,.NET,Kis Technology,At office,Ho Chi Minh - Ha Noi,IT Product,N/A,1-50,Vietnam,Monday - Friday,No OT
2024-10-09 20:49:55.599354,"Senior IT Operator (T24) - Hà Nội - TA099 (DevOps, AWS)",DevOps,AWS,Security,VPBank,At office,Ha Noi,IT Product,Banking,1000+,Vietnam,Monday - Saturday,No OT
2024-10-09 20:49:55.599354,"Bridge Software Engineer (BrSE, Japanese)",Bridge Engineer,Japanese,Business Analyst,IVS,At office,Ho Chi Minh,IT Outsourcing,IT Services and IT Consulting,301-500,Japan,Monday - Friday,Extra salary for OT
2024-10-09 20:49:55.599354,Senior Data Engineer,Data Analyst,Cloud,Security,NAB Innovation Centre Vietnam,Hybrid,Ha Noi,IT Product,Banking,1000+,Australia,Monday - Friday,No OT
2024-10-09 20:49:55.599354,Fullstack/Backend Developer (NodeJS),NodeJS,Database,JavaScript,DEVBLOCK VIETNAM,Hybrid,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,51-150,United States,Monday - Friday,
2024-10-09 20:49:55.599354,Quality Assurance Engineer (Tester/Business Analyst),QA QC,Tester,Business Analyst,CÔNG TY TNHH VNIT SOLUTION,At office,Ho Chi Minh,IT Outsourcing,Staffing and Recruiting,51-150,Vietnam,Monday - Friday,No OT
2024-10-09 20:49:55.599354,Senior QA Automation Engineer,Automation Test,English,QA QC,Aperia Solutions Vietnam Co Ltd,Hybrid,Ho Chi Minh - Da Nang,IT Product,Software Products and Web Services,151-300,United States,Monday - Friday,No OT
2024-10-09 20:49:55.599354,Project Manager (Agile),Project Manager,Agile,Manager,NAL Solutions,At office,Others - Da Nang,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Japan,Monday - Friday,Extra salary for OT
2024-10-09 20:49:55.599354,"Senior Full Stack Developer (.NET, ReactJS)",.NET,English,ReactJS,Aperia Solutions Vietnam Co Ltd,Hybrid,Ho Chi Minh - Da Nang,IT Product,Software Products and Web Services,151-300,United States,Monday - Friday,No OT
2024-10-09 20:49:55.599354,"Technical Sales Engineer (Presales, Project Manager)",Presale,Project Manager,Data Analyst,Công Ty Năng Lượng Môi Trường Biển Đông (ESEC),At office,Ho Chi Minh,IT Product,Utilities,51-150,Vietnam,Monday - Friday,No OT
2024-10-09 20:49:55.599354,DevOps Engineer (AWS),AWS,English,DevOps,Enlab Software,At office,Da Nang,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
2024-10-09 20:49:55.599354,Senior Policy and Access Design,Security,Python,English,NAB Innovation Centre Vietnam,Hybrid,Ha Noi,IT Product,Banking,1000+,Australia,Monday - Friday,No OT
2024-10-09 20:49:55.599354,Senior AI Engineer - LLM,Python,Computer Vision,NULL,Qualgo Technologies,At office,Ho Chi Minh,IT Product,Cyber Security,151-300,Vietnam,Monday - Friday,No OT
2024-10-09 20:49:55.599354,[TUYỂN GẤP]_CHUYÊN VIÊN PHẦN MỀM/ IT software developer,Computer Vision,.NET,NULL,TH Group,At office,Others,IT Product,Manufacturing and Engineering,301-500,Vietnam,Monday - Friday,
2024-10-09 20:49:55.599354,"Algorithm Engineer (Python, C, Algorithm)",C language,Python,NULL,BioTuring,At office,Ho Chi Minh,IT Product,Pharmaceuticals,51-150,United States,Monday - Friday,No OT
2024-10-08 20:49:55.599354,IT Infrastructure Engineer (Game),Linux,Cloud,Networking,GLOHOW,At office,Ho Chi Minh,IT Product,Game,51-150,Singapore,Monday - Friday,No OT
2024-10-08 20:49:55.599354,Senior Backend Developer (NodeJs),NodeJS,SQL,Java,AMANOTES,At office,Ho Chi Minh,IT Outsourcing,Software Products and Web Services,151-300,Vietnam,Monday - Friday,No OT
2024-10-08 20:49:55.599354,"Remote - Game Developer (Unity 3D, Android, iOS)",Games,Unity,English,Goodia Việt Nam,At office,Ho Chi Minh,IT Product,Game,1-50,Japan,Monday - Friday,No OT
2024-10-08 20:49:55.599354,PHP Developer Up to $2500,PHP,MySQL,Laravel,Giao Hàng Tiết Kiệm,At office,Ha Noi,IT Product,"Transportation, Logistics and Warehouse",1000+,Vietnam,Monday - Saturday,No OT
2024-10-08 20:49:55.599354,"DevOps Engineer (GO,Python,DevOps)",DevOps,DevSecOps,NULL,BioTuring,At office,Ho Chi Minh,IT Product,Pharmaceuticals,51-150,United States,Monday - Friday,No OT
2024-10-08 20:49:55.599354,Senior Back-end Developer (NodeJS/ JavaScript),NodeJS,JavaScript,TypeScript,Space T,At office,Ho Chi Minh,IT Product,E-commerce,1-50,Vietnam,Monday - Friday,No OT
2024-10-08 20:49:55.599354,"DevOps Engineer (AWS, Python)",DevOps,Python,AWS,BIWOCO,At office,Others - Ho Chi Minh,IT Product,Software Products and Web Services,1-50,Vietnam,Monday - Friday,No OT
2024-10-08 20:49:55.599354,Senior AI Engineer,Python,English,NULL,AKILA,Hybrid,Ha Noi,IT Product,"Media, Advertising and Entertainment",51-150,Singapore,Monday - Friday,No OT
2024-10-08 20:49:55.599354,"TECHNICAL LEADER (C++, Frontend, .NET, PHP, AWS)",Team Leader,English,AWS,IVC (ISB Vietnam),At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,151-300,Japan,Monday - Friday,
2024-10-08 20:49:55.599354,Mid/Senior Backend (Python/NodeJS/Java/PHP preferred),Python,JavaScript,Java,Employment Hero,Remote,Ho Chi Minh,IT Product,Software Products and Web Services,1000+,Australia,Monday - Friday,No OT
2024-10-08 20:49:55.599354,Senior – Backend/ Fullstack Engineer (Python),Python,NodeJS,Golang,Doi Xanh Media Service Trading,At office,Ho Chi Minh,IT Product,Research Services,51-150,Vietnam,Monday - Friday,No OT
2024-10-08 20:49:55.599354,Mid/Senior Backend (All programming languages accepted),Python,NodeJS,Java,Employment Hero,Remote,Ho Chi Minh,IT Product,Software Products and Web Services,1000+,Australia,Monday - Friday,No OT
2024-10-08 20:49:55.599354,Frontend Software Engineer (ReactJs),ReactJS,JavaScript,React Native,Employment Hero,Remote,Ho Chi Minh,IT Product,Software Products and Web Services,1000+,Australia,Monday - Friday,No OT
2024-10-08 20:49:55.599354,Senior NLP Researcher/ NLP Engineer,Python,English,NULL,Cinnamon AI Labs,Hybrid,Ha Noi - Ho Chi Minh,IT Product,"AI, Blockchain and Deep Tech Services",151-300,Japan,Monday - Friday,Extra salary for OT
2024-10-08 20:49:55.599354,Hybrid QA/QC Leader,QA QC,Team Leader,Tester,"MONEY FORWARD VIETNAM CO.,LTD",Hybrid,Ho Chi Minh,IT Product,Financial Services,301-500,Japan,Monday - Friday,No OT
2024-10-08 20:49:55.599354,Senior Product Security Engineer,Security,DevSecOps,NULL,One Mount Group,At office,Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam,Monday - Saturday,No OT
2024-10-08 20:49:55.599354,"Embedded Engineer (PON, Gateway, Web, WiFi, QA)",C++,JavaScript,Linux,Kaon R&D Vietnam,At office,Ha Noi,IT Product,Telecommunication,501-1000,South Korea,Monday - Friday,No OT
2024-10-08 20:49:55.599354,UI/UX Designer (Fresher/Junior),Designer,UI-UX,NULL,AgileOps,At office,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,Extra salary for OT
2024-10-07 20:49:55.599354,Senior UI/UX Designer,UI-UX,HTML5,CSS,Futurify,At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,1-50,Canada,Monday - Friday,No OT
2024-10-07 20:49:55.599354,Flutter Mobile Developer (Android/iOS),Android,iOS,React Native,ZAMO,At office,Ho Chi Minh,IT Product,Software Products and Web Services,1-50,Vietnam,Monday - Friday,No OT
2024-10-07 20:49:55.599354,Senior Salesforce Developer (French speaking),Salesforce,Java,NULL,Capgemini Vietnam,At office,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,301-500,France,Monday - Friday,No OT
2024-10-07 20:49:55.599354,"Senior Full-Stack Developer (VueJS, NodeJS)",NodeJS,JavaScript,VueJS,Quests Me Marketing & Techonology Company Limited,Hybrid,Ho Chi Minh,IT Service and IT Consulting,"AI, Blockchain and Deep Tech Services",1-50,Vietnam,Monday - Friday,No OT
2024-10-07 20:49:55.599354,"Full Stack Developer (VueJS, Typescript)",VueJS,TypeScript,NULL,GaneshAID Consultancy Company Limited,At office,Ha Noi,IT Product,Healthcare,1-50,Vietnam,Monday - Friday,No OT
2024-10-07 20:49:55.599354,Java Tech Lead - Joining Bonus Up to 55Mil,Java,SQL,Team Leader,ELCA,Hybrid,Ho Chi Minh,IT Service and IT Consulting,N/A,301-500,Switzerland,Monday - Friday,No OT
2024-10-07 20:49:55.599354,[Dong Nai] Digitalization & Operations IT Specialist,Python,SQL,NULL,Schaeffler Vietnam,At office,Ho Chi Minh,Non-IT,Manufacturing and Engineering,501-1000,Germany,Monday - Friday,
2024-10-07 20:49:55.599354,Mid/Senior Backend Developer,Golang,Java,NULL,GEEK UP,Hybrid,Ho Chi Minh,IT Product,Creative and Design,51-150,Vietnam,Monday - Friday,No OT
2024-10-07 20:49:55.599354,"Technical Lead (NodeJS, English)",TypeScript,NodeJS,Ruby,RAKSUL Vietnam,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Japan,Monday - Friday,No OT
2024-10-07 20:49:55.599354,Solution Architect,Solution Architect,AWS,NULL,Capgemini Vietnam,At office,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,301-500,France,Monday - Friday,No OT
2024-10-07 20:49:55.599354,Release Train Engineer,Project Manager,Agile,NULL,Capgemini Vietnam,At office,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,301-500,France,Monday - Friday,No OT
2024-10-06 20:49:55.599354,Platform Architect - Cloud & Security (English),Cloud,Solution Architect,Security,HRS Group,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Germany,Monday - Friday,No OT
2024-10-06 20:49:55.599354,Security Operations Engineer - SIEM & SOAR,Security,Cloud,DevSecOps,AURIFY,Hybrid,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Belgium,Monday - Friday,No OT
2024-10-06 20:49:55.599354,Trưởng Phòng Tuân thủ và Bảo mật Công nghệ thông tin,Security,System Engineer,Manager,NOVAGROUP,At office,Ho Chi Minh,IT Product,"Real Estate, Property and Construction",1000+,Vietnam,Monday - Friday,No OT
2024-10-06 20:49:55.599354,01 Frontend Developer(React Native/Kotlin/Swift)~2000$,React Native,Swift,Kotlin,GE Vietnam,At office,Ha Noi,IT Product,Manufacturing and Engineering,1-50,South Korea,Monday - Saturday,Extra salary for OT
2024-10-06 20:49:55.599354,Mobile Developer (Flutter/IOS/Android),Flutter,Android,iOS,SmartMind Securities (SMDS),At office,Ha Noi,IT Product,Financial Services,51-150,Vietnam,Monday - Friday,No OT
2024-10-06 20:49:55.599354,Software Tester (Manual/Automation/QA QC),Tester,QA QC,Business Analyst,GrapeCity,At office,Ha Noi,IT Product,N/A,51-150,Japan,Monday - Friday,Extra salary for OT
2024-10-05 20:49:55.599354,"AI Engineers (MLOps, CV, NLP) Up to 2000$",Python,Linux,NULL,DOPIKAI,Hybrid,Ha Noi,IT Product,Software Development Outsourcing,1-50,Vietnam,Monday - Friday,No OT
2024-10-05 20:49:55.599354,"Database Administrator Expert (SQL Server, PostgreSQL)",Database,MySQL,PostgreSql,FE CREDIT,At office,Ho Chi Minh,IT Product,Financial Services,1000+,Vietnam,Monday - Friday,No OT
2024-10-05 20:49:55.599354,Data Annotator,Database,English,IT Support,THOTH AI,At office,Ho Chi Minh - Ha Noi - Others,IT Product,Game,51-150,Vietnam,Monday - Friday,Extra days off for OT
